2023-09-12 02:01:46,392 - ERROR - Error at city_id: 1 parsing JSON: 'NoneType' object has no attribute 'contents'
2023-09-12 02:01:46,392 - ERROR - Error at city_id: 1 parsing JSON: 'NoneType' object has no attribute 'contents'
2023-09-12 02:01:46,392 - ERROR - Error at city_id: 1 grabbing image URL: 'NoneType' object is not subscriptable
2023-09-12 02:01:46,393 - ERROR - Error at city_id: 1 grabbing image URL: 'NoneType' object is not subscriptable
2023-09-12 02:04:53,492 - INFO - Downloaded image for city_id: 5, 1 of 7
2023-09-12 02:04:54,180 - INFO - Downloaded image for city_id: 5, 2 of 7
2023-09-12 02:04:54,924 - INFO - Downloaded image for city_id: 5, 3 of 7
2023-09-12 02:04:55,530 - INFO - Downloaded image for city_id: 5, 4 of 7
2023-09-12 02:04:56,414 - INFO - Downloaded image for city_id: 5, 5 of 7
2023-09-12 02:05:00,238 - INFO - Downloaded image for city_id: 5, 6 of 7
2023-09-12 02:05:01,231 - INFO - Downloaded image for city_id: 5, 7 of 7
2023-09-12 02:05:12,240 - INFO - Downloaded image for city_id: 6, 1 of 1
2023-09-12 02:05:14,286 - INFO - Downloaded image for city_id: 7, 1 of 5
2023-09-12 02:05:20,291 - INFO - Downloaded image for city_id: 7, 2 of 5
2023-09-12 02:05:27,063 - INFO - Downloaded image for city_id: 7, 3 of 5
2023-09-12 02:05:28,266 - INFO - Downloaded image for city_id: 7, 4 of 5
2023-09-12 02:05:34,931 - INFO - Downloaded image for city_id: 7, 5 of 5
2023-09-12 02:05:53,489 - INFO - Downloaded image for city_id: 8, 1 of 7
2023-09-12 02:05:54,690 - INFO - Downloaded image for city_id: 8, 2 of 7
2023-09-12 02:05:55,666 - INFO - Downloaded image for city_id: 8, 3 of 7
2023-09-12 02:05:57,193 - INFO - Downloaded image for city_id: 8, 4 of 7
2023-09-12 02:05:58,301 - INFO - Downloaded image for city_id: 8, 5 of 7
2023-09-12 02:05:58,888 - INFO - Downloaded image for city_id: 8, 6 of 7
2023-09-12 02:06:05,396 - INFO - Downloaded image for city_id: 8, 7 of 7
2023-09-12 02:06:15,791 - INFO - Downloaded image for city_id: 9, 1 of 1
2023-09-12 02:06:17,438 - INFO - Downloaded image for city_id: 10, 1 of 11
2023-09-12 02:06:18,029 - INFO - Downloaded image for city_id: 10, 2 of 11
2023-09-12 02:06:19,527 - INFO - Downloaded image for city_id: 10, 3 of 11
2023-09-12 02:06:20,147 - INFO - Downloaded image for city_id: 10, 4 of 11
2023-09-12 02:06:21,334 - INFO - Downloaded image for city_id: 10, 5 of 11
2023-09-12 02:06:22,042 - INFO - Downloaded image for city_id: 10, 6 of 11
2023-09-12 02:06:28,096 - INFO - Downloaded image for city_id: 10, 7 of 11
2023-09-12 02:06:29,062 - INFO - Downloaded image for city_id: 10, 8 of 11
2023-09-12 02:06:29,776 - INFO - Downloaded image for city_id: 10, 9 of 11
2023-09-12 02:06:35,765 - INFO - Downloaded image for city_id: 10, 10 of 11
2023-09-12 02:06:41,635 - INFO - Downloaded image for city_id: 10, 11 of 11
2023-09-12 02:06:42,823 - INFO - No images scraped for city_id: 11
2023-09-12 02:06:49,201 - INFO - No images scraped for city_id: 12
2023-09-12 02:06:50,154 - INFO - No images scraped for city_id: 13
2023-09-12 02:06:53,234 - INFO - No images scraped for city_id: 14
2023-09-12 02:07:27,870 - INFO - Downloaded image for city_id: 15, 1 of 17
2023-09-12 02:07:37,701 - INFO - Downloaded image for city_id: 15, 2 of 17
2023-09-12 02:07:38,928 - INFO - Downloaded image for city_id: 15, 3 of 17
2023-09-12 02:07:39,302 - INFO - Downloaded image for city_id: 15, 4 of 17
2023-09-12 02:07:40,275 - INFO - Downloaded image for city_id: 15, 5 of 17
2023-09-12 02:07:46,261 - INFO - Downloaded image for city_id: 15, 6 of 17
2023-09-12 02:07:47,418 - INFO - Downloaded image for city_id: 15, 7 of 17
2023-09-12 02:07:48,331 - INFO - Downloaded image for city_id: 15, 8 of 17
2023-09-12 02:07:49,783 - INFO - Downloaded image for city_id: 15, 9 of 17
2023-09-12 02:07:51,176 - INFO - Downloaded image for city_id: 15, 10 of 17
2023-09-12 02:07:52,227 - INFO - Downloaded image for city_id: 15, 11 of 17
2023-09-12 02:07:52,411 - INFO - Downloaded image for city_id: 15, 12 of 17
2023-09-12 02:07:53,618 - INFO - Downloaded image for city_id: 15, 13 of 17
2023-09-12 02:07:55,010 - INFO - Downloaded image for city_id: 15, 14 of 17
2023-09-12 02:08:01,424 - INFO - Downloaded image for city_id: 15, 15 of 17
2023-09-12 02:08:07,650 - INFO - Downloaded image for city_id: 15, 16 of 17
2023-09-12 02:08:08,405 - INFO - Downloaded image for city_id: 15, 17 of 17
2023-09-12 02:08:13,177 - INFO - Downloaded image for city_id: 16, 1 of 1
2023-09-12 02:08:34,272 - INFO - Downloaded image for city_id: 17, 1 of 11
2023-09-12 02:08:34,563 - INFO - Downloaded image for city_id: 17, 2 of 11
2023-09-12 02:08:34,799 - INFO - Downloaded image for city_id: 17, 3 of 11
2023-09-12 02:08:35,000 - INFO - Downloaded image for city_id: 17, 4 of 11
2023-09-12 02:08:35,383 - INFO - Downloaded image for city_id: 17, 5 of 11
2023-09-12 02:08:35,615 - INFO - Downloaded image for city_id: 17, 6 of 11
2023-09-12 02:08:36,224 - INFO - Downloaded image for city_id: 17, 7 of 11
2023-09-12 02:08:36,489 - INFO - Downloaded image for city_id: 17, 8 of 11
2023-09-12 02:08:36,907 - INFO - Downloaded image for city_id: 17, 9 of 11
2023-09-12 02:08:37,104 - INFO - Downloaded image for city_id: 17, 10 of 11
2023-09-12 02:08:37,347 - INFO - Downloaded image for city_id: 17, 11 of 11
2023-09-12 02:08:51,375 - INFO - Downloaded image for city_id: 18, 1 of 13
2023-09-12 02:08:51,811 - INFO - Downloaded image for city_id: 18, 2 of 13
2023-09-12 02:08:52,761 - INFO - Downloaded image for city_id: 18, 3 of 13
2023-09-12 02:08:53,379 - INFO - Downloaded image for city_id: 18, 4 of 13
2023-09-12 02:08:54,036 - INFO - Downloaded image for city_id: 18, 5 of 13
2023-09-12 02:08:54,800 - INFO - Downloaded image for city_id: 18, 6 of 13
2023-09-12 02:08:55,092 - INFO - Downloaded image for city_id: 18, 7 of 13
2023-09-12 02:08:55,630 - INFO - Downloaded image for city_id: 18, 8 of 13
2023-09-12 02:08:57,313 - INFO - Downloaded image for city_id: 18, 9 of 13
2023-09-12 02:09:03,863 - INFO - Downloaded image for city_id: 18, 10 of 13
2023-09-12 02:09:04,773 - INFO - Downloaded image for city_id: 18, 11 of 13
2023-09-12 02:09:06,141 - INFO - Downloaded image for city_id: 18, 12 of 13
2023-09-12 02:09:06,710 - INFO - Downloaded image for city_id: 18, 13 of 13
2023-09-12 02:09:07,327 - INFO - No images scraped for city_id: 19
2023-09-12 02:09:07,909 - INFO - No images scraped for city_id: 20
2023-09-12 02:09:09,582 - INFO - No images scraped for city_id: 21
2023-09-12 02:09:26,278 - INFO - Downloaded image for city_id: 22, 1 of 13
2023-09-12 02:09:26,795 - INFO - Downloaded image for city_id: 22, 2 of 13
2023-09-12 02:09:27,627 - INFO - Downloaded image for city_id: 22, 3 of 13
2023-09-12 02:09:27,898 - INFO - Downloaded image for city_id: 22, 4 of 13
2023-09-12 02:09:28,340 - INFO - Downloaded image for city_id: 22, 5 of 13
2023-09-12 02:09:29,062 - INFO - Downloaded image for city_id: 22, 6 of 13
2023-09-12 02:09:29,476 - INFO - Downloaded image for city_id: 22, 7 of 13
2023-09-12 02:09:29,867 - INFO - Downloaded image for city_id: 22, 8 of 13
2023-09-12 02:09:30,362 - INFO - Downloaded image for city_id: 22, 9 of 13
2023-09-12 02:09:30,817 - INFO - Downloaded image for city_id: 22, 10 of 13
2023-09-12 02:09:31,238 - INFO - Downloaded image for city_id: 22, 11 of 13
2023-09-12 02:09:31,624 - INFO - Downloaded image for city_id: 22, 12 of 13
2023-09-12 02:09:32,088 - INFO - Downloaded image for city_id: 22, 13 of 13
2023-09-12 02:09:34,759 - INFO - Downloaded image for city_id: 23, 1 of 7
2023-09-12 02:09:35,653 - INFO - Downloaded image for city_id: 23, 2 of 7
2023-09-12 02:09:36,257 - INFO - Downloaded image for city_id: 23, 3 of 7
2023-09-12 02:09:37,342 - INFO - Downloaded image for city_id: 23, 4 of 7
2023-09-12 02:09:43,239 - INFO - Downloaded image for city_id: 23, 5 of 7
2023-09-12 02:09:44,106 - INFO - Downloaded image for city_id: 23, 6 of 7
2023-09-12 02:09:45,050 - INFO - Downloaded image for city_id: 23, 7 of 7
2023-09-12 02:09:45,828 - INFO - No images scraped for city_id: 24
2023-09-12 02:09:46,181 - INFO - No images scraped for city_id: 25
2023-09-12 02:09:48,163 - INFO - Downloaded image for city_id: 26, 1 of 1
2023-09-12 02:25:05,127 - ERROR - Error at city_id: 27 during scraping: 'str' object has no attribute 'remove'
2023-09-12 02:28:16,773 - INFO - No images scraped for city_id: 27
2023-09-12 02:35:07,564 - ERROR - Error at city_id: 28 during scraping: pop from empty list
2023-09-12 02:35:23,629 - ERROR - Error at city_id: 28 during scraping: pop from empty list
2023-09-12 02:38:45,503 - ERROR - Error at city_id: 28 during scraping: list indices must be integers or slices, not str
2023-09-12 02:39:11,327 - ERROR - Error at city_id: 28 during scraping: list indices must be integers or slices, not str
2023-09-12 02:39:31,609 - ERROR - Error at city_id: 28 during scraping: ResultSet object has no attribute 'contents'. You're probably treating a list of elements like a single element. Did you call find_all() when you meant to call find()?
2023-09-12 02:40:05,459 - ERROR - Error at city_id: 28 during scraping: 'href'
2023-09-12 02:40:29,902 - ERROR - Error at city_id: 28 during scraping: 'href'
2023-09-12 02:40:48,244 - ERROR - Error at city_id: 28 during scraping: 'href'
2023-09-12 02:42:27,905 - ERROR - Error at city_id: 28 during scraping: 'href'
2023-09-12 02:42:50,009 - ERROR - Error at city_id: 28 during scraping: 'href'
2023-09-12 02:43:03,927 - ERROR - Error at city_id: 28 during scraping: 'href'
2023-09-12 02:43:07,997 - ERROR - Error at city_id: 28 during scraping: 'href'
2023-09-12 02:43:22,859 - ERROR - Error at city_id: 28 during scraping: 'href'
2023-09-12 02:44:42,705 - ERROR - Error at city_id: 28 during scraping: 'href'
2023-09-12 02:45:59,532 - ERROR - Error at city_id: 28 during scraping: 'href'
2023-09-12 02:46:33,079 - ERROR - Error at city_id: 28 during scraping: 0
2023-09-12 02:54:13,374 - ERROR - Error at city_id: 28 during scraping: 0
2023-09-12 03:04:25,017 - ERROR - Error at city_id: 28 during scraping: list assignment index out of range
2023-09-12 03:18:06,919 - ERROR - Error at city_id: 28 during scraping: ResultSet object has no attribute 'next_sibling'. You're probably treating a list of elements like a single element. Did you call find_all() when you meant to call find()?
2023-09-12 03:18:41,782 - ERROR - Error at city_id: 28 during scraping: 'NoneType' object has no attribute 'next_sibling'
2023-09-12 03:20:19,275 - ERROR - Error at city_id: 28 during scraping: ResultSet object has no attribute 'findAll'. You're probably treating a list of elements like a single element. Did you call find_all() when you meant to call find()?
2023-09-12 03:21:21,321 - ERROR - Error at city_id: 28 during scraping: list index out of range
2023-09-12 03:31:16,297 - ERROR - Error at city_id: 28 during scraping: 'NoneType' object is not subscriptable
2023-09-12 03:31:39,363 - ERROR - Error at city_id: 28 during scraping: 'NoneType' object is not iterable
2023-09-12 03:32:08,526 - ERROR - Error at city_id: 28 during scraping: 'data-src'
2023-09-12 03:52:27,555 - INFO - Downloaded image for city_id: 28, 1 of 10
2023-09-12 03:52:29,260 - INFO - Downloaded image for city_id: 28, 2 of 10
2023-09-12 03:52:30,728 - INFO - Downloaded image for city_id: 28, 3 of 10
2023-09-12 03:52:31,263 - INFO - Downloaded image for city_id: 28, 4 of 10
2023-09-12 03:52:32,385 - INFO - Downloaded image for city_id: 28, 5 of 10
2023-09-12 03:52:33,546 - INFO - Downloaded image for city_id: 28, 6 of 10
2023-09-12 03:52:35,066 - INFO - Downloaded image for city_id: 28, 7 of 10
2023-09-12 03:52:37,063 - INFO - Downloaded image for city_id: 28, 8 of 10
2023-09-12 03:52:43,137 - INFO - Downloaded image for city_id: 28, 9 of 10
2023-09-12 03:52:44,417 - INFO - Downloaded image for city_id: 28, 10 of 10
2023-09-12 03:55:29,362 - INFO - Downloaded image for city_id: 28, 1 of 10
2023-09-12 03:55:39,306 - INFO - Downloaded image for city_id: 28, 2 of 10
2023-09-12 03:55:45,830 - INFO - Downloaded image for city_id: 28, 3 of 10
2023-09-12 03:55:51,371 - INFO - Downloaded image for city_id: 28, 4 of 10
2023-09-12 03:55:52,540 - INFO - Downloaded image for city_id: 28, 5 of 10
2023-09-12 03:55:53,694 - INFO - Downloaded image for city_id: 28, 6 of 10
2023-09-12 03:55:55,275 - INFO - Downloaded image for city_id: 28, 7 of 10
2023-09-12 03:55:57,242 - INFO - Downloaded image for city_id: 28, 8 of 10
2023-09-12 03:55:58,718 - INFO - Downloaded image for city_id: 28, 9 of 10
2023-09-12 03:56:01,038 - INFO - Downloaded image for city_id: 28, 10 of 10
2023-09-12 03:59:25,865 - ERROR - Error at city_id: 28 during scraping: ResultSet object has no attribute 'attrs'. You're probably treating a list of elements like a single element. Did you call find_all() when you meant to call find()?
2023-09-12 04:12:43,088 - INFO - Downloaded image for city_id: 28, 1 of 10
2023-09-12 04:12:44,684 - INFO - Downloaded image for city_id: 28, 2 of 10
2023-09-12 04:12:48,498 - INFO - Downloaded image for city_id: 28, 3 of 10
2023-09-12 04:12:49,042 - INFO - Downloaded image for city_id: 28, 4 of 10
2023-09-12 04:12:50,510 - INFO - Downloaded image for city_id: 28, 5 of 10
2023-09-12 04:12:56,680 - INFO - Downloaded image for city_id: 28, 6 of 10
2023-09-12 04:13:03,176 - INFO - Downloaded image for city_id: 28, 7 of 10
2023-09-12 04:13:04,991 - INFO - Downloaded image for city_id: 28, 8 of 10
2023-09-12 04:13:06,578 - INFO - Downloaded image for city_id: 28, 9 of 10
2023-09-12 04:13:07,767 - INFO - Downloaded image for city_id: 28, 10 of 10
2023-09-12 20:15:03,619 - ERROR - Error at city_id: 29 during scraping: 'list' object has no attribute 'split'
2023-09-12 20:23:05,316 - INFO - Downloaded image for city_id: 29, 1 of 7
2023-09-12 20:23:06,014 - INFO - Downloaded image for city_id: 29, 2 of 7
2023-09-12 20:23:11,658 - INFO - Downloaded image for city_id: 29, 3 of 7
2023-09-12 20:23:17,584 - INFO - Downloaded image for city_id: 29, 4 of 7
2023-09-12 20:23:23,226 - INFO - Downloaded image for city_id: 29, 5 of 7
2023-09-12 20:23:23,818 - INFO - Downloaded image for city_id: 29, 6 of 7
2023-09-12 20:23:24,404 - INFO - Downloaded image for city_id: 29, 7 of 7
